Timestamp,"KS.KS_PLC
KS10_PUE_SCD"
2023-04-02 08:05:00,1.56756234169006
2023-04-02 08:10:00,1.56353175640106
2023-04-02 08:15:00,1.601554
2023-04-02 08:20:00,1.63957536220551
2023-04-02 08:25:00,1.62557244300842
2023-04-02 08:30:00,1.66782283782959
2023-04-02 08:35:00,1.65911722183228
2023-04-02 08:40:00,1.63853573799133
2023-04-02 08:45:00,1.66199612617493
2023-04-02 08:50:00,1.60038316249847
2023-04-02 08:55:00,1.63071000576019
2023-04-02 09:00:00,1.63378119468689
2023-04-02 09:05:00,1.57371413707733
2023-04-02 09:10:00,1.62980771064758
2023-04-02 09:15:00,1.61183202266693
2023-04-02 09:20:00,1.63473272323608
2023-04-02 09:25:00,1.58211529254913
2023-04-02 09:30:00,1.51094055175781
2023-04-02 09:35:00,1.48780953884125
2023-04-02 09:40:00,1.59980809688568
2023-04-02 09:45:00,1.49713730812073
2023-04-02 09:50:00,1.5823415517807
2023-04-02 09:55:00,1.54865908622742
2023-04-02 10:00:00,1.55564057826996
2023-04-02 10:05:00,1.50667941570282
2023-04-02 10:10:00,1.57283246517181
2023-04-02 10:15:00,1.54452979564667
2023-04-02 10:20:00,1.62481343746185
2023-04-02 10:25:00,1.62816095352173
2023-04-02 10:30:00,1.57811903953552
2023-04-02 10:35:00,1.64609515666962
2023-04-02 10:40:00,1.66165709495544
2023-04-02 10:45:00,1.69497096538544
2023-04-02 10:50:00,1.6439071893692
2023-04-02 10:55:00,1.56161224842072
2023-04-02 11:00:00,1.57735133171082
2023-04-02 11:05:00,1.59258556365967
2023-04-02 11:10:00,1.58639860153198
2023-04-02 11:15:00,1.59499025344849
2023-04-02 11:20:00,1.62260544300079
2023-04-02 11:25:00,1.5353729724884
2023-04-02 11:30:00,1.58185338973999
2023-04-02 11:35:00,1.56432640552521
2023-04-02 11:40:00,1.61261963844299
2023-04-02 11:45:00,1.605733
2023-04-02 11:50:00,1.5988461971283
2023-04-02 11:55:00,1.59346151351929
2023-04-02 12:00:00,1.65711581707001
2023-04-02 12:05:00,1.61927473545074
2023-04-02 12:10:00,1.62892699241638
2023-04-02 12:15:00,1.72711539268494
2023-04-02 12:20:00,1.64408397674561
2023-04-02 12:25:00,1.54176235198975
2023-04-02 12:30:00,1.60363984107971
2023-04-02 12:35:00,1.60172426700592
2023-04-02 12:40:00,1.54244744777679
2023-04-02 12:45:00,1.51708257198334
2023-04-02 12:50:00,1.54712629318237
2023-04-02 12:55:00,1.57318007946014
2023-04-02 13:00:00,1.58333313465118
2023-04-02 13:05:00,1.59233701229095
2023-04-02 13:10:00,1.6148853302002
2023-04-02 13:15:00,1.63192296028137
2023-04-02 13:20:00,1.64588904380798
2023-04-02 13:25:00,1.65279376506805
2023-04-02 13:30:00,1.61516320705414
2023-04-02 13:35:00,1.60344839096069
2023-04-02 13:40:00,1.61087787151337
2023-04-02 13:45:00,1.60940504074097
2023-04-02 13:50:00,1.61329483985901
2023-04-02 13:55:00,1.59617590904236
